Unnamed: 0,treeID,stemID,tag,StemTag,sp,quadrat,gx,gy,DBHID,CensusID,dbh,pom,hom,ExactDate,DFstatus,codes,nostems,date,status,agb,Hectare,Height,Volume,Biomassyt,Carbon Stockyt
106877,106877,106877.0,150075.0,,BARRMA,1500,309.100006103516,17.7000007629395,534381.0,1.0,20.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0006499565927135,4,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
106878,106878,106878.0,150076.0,,GARCMA,1500,309.600006103516,16.5,534386.0,1.0,20.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.000797186926617,4,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
106879,106879,106879.0,150077.0,,ANAXJA,1500,309.5,15.3000001907349,534391.0,1.0,50.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0057101086988902,4,10.0,1.2762720155208538,9439.72207573502,4436.669375595459
106880,106880,106880.0,150079.0,,IXONIC,1500,304.899993896484,6.40000009536743,534396.0,1.0,45.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0057129943052132,4,10.0,1.0337803325718913,7649.113919626992,3595.0835422246864
106881,106881,106881.0,150080.0,,DYERCO,1500,307.5,14.0,534401.0,1.0,336.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.545118729237493,4,20.0,115.26880437139383,855658.3859218349,402159.44138326234
106882,106882,106882.0,150081.0,,SANTS1,1500,307.200012207031,13.3000001907349,534406.0,1.0,248.0,1.3,1.29999995231628,1986-10-30,alive,E,1.0,9799.0,A,0.428135641059136,4,20.0,62.79666723407565,465299.2151682036,218690.63112905566
106883,106883,106883.0,150082.0,,ANAXJA,1500,308.5,14.6999998092651,534411.0,1.0,40.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.003211805271729,4,10.0,0.8168140899333464,6046.687274171238,2841.9430188604815
106884,106884,106884.0,150083.0,,SHORAC,1500,309.600006103516,11.0,534416.0,1.0,15.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0003147290894076,4,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
106885,106885,106885.0,150084.0,,BARRMA,1500,307.399993896484,10.1999998092651,534421.0,1.0,20.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0006499565927135,4,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
106886,106886,106886.0,150085.0,,IXONIC,1500,306.100006103516,6.59999990463257,534426.0,1.0,98.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.044083802789742,4,20.0,9.805853149649822,72441.37028400766,34047.444033483596
106887,106887,106887.0,150086.0,,SHORM1,1500,305.399993896484,7.0,534431.0,1.0,20.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0004603859198387,4,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
106888,106888,106888.0,150087.0,,IXONIC,1500,306.100006103516,7.69999980926514,534436.0,1.0,35.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0030037717071257,4,10.0,0.6253732876052183,4632.387236094588,2177.222000964456
106891,106891,106891.0,150090.0,,IXONIC,1500,306.399993896484,8.19999980926514,534451.0,1.0,80.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0257483644150849,4,20.0,6.534512719466771,48267.69374622013,22685.81606072346
106892,106892,106892.0,150091.0,,DILLSU,1500,306.200012207031,8.80000019073486,534456.0,1.0,20.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.000736617471742,4,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
106893,106893,106893.0,150092.0,,RINOAN,1500,305.5,9.60000038146973,534461.0,1.0,20.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0007263676562749,4,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
106894,106894,106894.0,150093.0,,ANAXJA,1500,306.0,9.5,534466.0,1.0,15.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0002920643451585,4,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
106895,106895,106895.0,150094.0,,DILLSU,1500,306.399993896484,9.89999961853027,534471.0,1.0,71.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0183439270752338,4,15.0,3.8602123381443736,28516.66000471767,13402.830202217303
106896,106896,106896.0,150095.0,,SHORAC,1500,312.0,7.19999980926514,534476.0,1.0,30.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0016707251066047,4,10.0,0.4594579255875072,3406.1661393494674,1600.8980854942495
106897,106897,106897.0,150096.0,,SHORP2,1500,308.5,9.30000019073486,534481.0,1.0,81.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0203430794544283,4,20.0,6.698896555065857,49482.06935716986,23256.572597869832
106898,106898,106898.0,150097.0,,DIOSRU,1500,308.399993896484,8.60000038146973,534486.0,1.0,84.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0293313334524463,4,20.0,7.204300273212114,53215.94130745882,25011.492414505647
106899,106899,106899.0,150098.0,,SHORAC,1500,308.100006103516,9.80000019073486,534491.0,1.0,15.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0003147290894076,4,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
106900,106900,106900.0,150099.0,,ARDICR,1500,309.600006103516,9.69999980926514,534496.0,1.0,15.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0003294364579131,4,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
106902,106902,106902.0,150101.0,,MEZZLE,1500,308.600006103516,7.59999990463257,534506.0,1.0,25.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0009989928365281,4,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
106903,106903,106903.0,150102.0,,MALLPE,1500,308.5,7.69999980926514,534511.0,1.0,81.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0225397500058455,4,20.0,6.698896555065857,49482.06935716986,23256.572597869832
106906,106906,106906.0,150105.0,,XYLOFE,1500,308.100006103516,7.5,534526.0,1.0,104.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0440170192543461,4,20.0,11.04332649589884,81589.32712298102,38346.983747801074
106907,106907,106907.0,150106.0,,PAROVA,1500,309.700012207031,7.0,534531.0,1.0,173.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.192961731846612,4,20.0,30.5580361220189,226056.83758717703,106246.71366597319
106908,106908,106908.0,150107.0,,SHORM2,1500,309.600006103516,6.80000019073486,534536.0,1.0,56.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0082651380178661,4,10.0,1.6009556162693588,11836.93514747678,5563.359519314085
106909,106909,106909.0,150108.0,,DIOSSC,1500,309.299987792969,6.80000019073486,534541.0,1.0,25.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.001298066906819,4,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
106911,106911,106911.0,150110.0,,PALAHE,1500,309.100006103516,6.59999990463257,534551.0,1.0,30.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0015406603056756,4,10.0,0.4594579255875072,3406.1661393494674,1600.8980854942495
106912,106912,106912.0,150111.0,,MILLAT,1500,309.200012207031,5.90000009536743,534556.0,1.0,67.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.014125467363043,4,15.0,3.437511046603867,25395.649511113414,11935.955270223303
106916,106916,106916.0,150115.0,,KNEMFU,1500,308.0,5.30000019073486,534576.0,1.0,15.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0003030856412022,4,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
106917,106917,106917.0,150116.0,,DRA1LL,1500,308.200012207031,5.80000019073486,534581.0,1.0,15.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0002304828535142,4,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
106918,106918,106918.0,150118.0,,CANALR,1500,305.700012207031,0.600000023841858,534586.0,1.0,57.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0073115620574786,4,10.0,1.6586431113709013,12262.831862232026,5763.530975249052
106919,106919,106919.0,150119.0,,PALAHE,1500,306.600006103516,0.699999988079071,534591.0,1.0,61.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0095327659911974,4,15.0,2.849404901851858,21053.68152937255,9895.230318805097
106920,106920,106920.0,150120.0,,ARDICR,1500,306.700012207031,0.899999976158142,534596.0,1.0,20.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.000647592917238,4,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
106921,106921,106921.0,150121.0,,MALLPE,1500,306.0,1.20000004768372,534601.0,1.0,35.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0025444728028775,4,10.0,0.6253732876052183,4632.387236094588,2177.222000964456
106922,106922,106922.0,150122.0,,VATIBE,1500,306.899993896484,2.09999990463257,534606.0,1.0,20.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0007542204627946,4,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
106923,106923,106923.0,150123.0,,HORSS1,1500,306.399993896484,3.09999990463257,534611.0,1.0,25.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.001023811898422,4,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
106924,106924,106924.0,150124.0,,BEILP2,1500,305.5,4.30000019073486,534616.0,1.0,35.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.002471610314734,4,10.0,0.6253732876052183,4632.387236094588,2177.222000964456
106925,106925,106925.0,150125.0,,DACRRO,1500,306.0,4.19999980926514,534621.0,1.0,50.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0059255844988483,4,10.0,1.2762720155208538,9439.72207573502,4436.669375595459
106926,106926,106926.0,150126.0,,CHAMMA,1500,306.200012207031,4.09999990463257,534626.0,1.0,35.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0029757393796364,4,10.0,0.6253732876052183,4632.387236094588,2177.222000964456
106927,106927,106927.0,150127.0,,ALANEB,1500,306.700012207031,4.0,534631.0,1.0,45.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0050617211568515,4,10.0,1.0337803325718913,7649.113919626992,3595.0835422246864
106928,106928,106928.0,150128.0,,CRY2GR,1500,307.100006103516,4.0,534636.0,1.0,40.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.003543087835483,4,10.0,0.8168140899333464,6046.687274171238,2841.9430188604815
106929,106929,106929.0,150129.0,,RINOAN,1500,309.299987792969,4.40000009536743,534641.0,1.0,30.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0019615265054524,4,10.0,0.4594579255875072,3406.1661393494674,1600.8980854942495
106930,106930,106930.0,150130.0,,ARDICR,1500,309.700012207031,3.70000004768372,534646.0,1.0,15.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0003294364579131,4,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
106931,106931,106931.0,150131.0,,EUGEV2,1500,309.0,3.59999990463257,534651.0,1.0,25.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0013480363733667,4,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
